,CADASTRO DE SERVIÇOS,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,1508I,"Emissão, reemissão, alteração, cessão, substituição, cancelamento e registro de contrato de crédito; estudo, análise e avaliação de operações de crédito; emissão, concessão, alteração ou contratação de aval, fiança, anuência e congêneres; serviços relativos a abertura de crédito, para quaisquer fins.",134,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXII",,
,1509I,"Arrendamento mercantil (leasing) de quaisquer bens, inclusive cessão de direitos e obrigações, substituição de garantia, alteração, cancelamento e registro de contrato, e demais serviços relacionados ao arrendamento mercantil (leasing).",135,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1510I,"Serviços relacionados a cobranças, recebimentos ou pagamentos em geral, de títulos quaisquer, de contas ou carnês, de câmbio, de tributos e por conta de terceiros, inclusive os efetuados por meio eletrônico, automático ou por máquinas de atendimento; fornecimento de posição de cobrança, recebimento ou pagamento; emissão de carnês, fichas de compensação, impressos e documentos em geral.",136,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - IV e XXI",,
,1511I,"Devolução de títulos, protesto de títulos, sustação de protesto, manutenção de títulos, reapresentação de títulos, e demais serviços a eles relacionados.",137,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1512I,"Custódia em geral, inclusive de títulos e valores mobiliários.",138,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1513I,"Serviços relacionados a operações de câmbio em geral, edição, alteração, prorrogação, cancelamento e baixa de contrato de câmbio; emissão de registro de exportação ou de crédito; cobrança ou depósito no exterior; emissão, fornecimento e cancelamento de cheques de viagem; fornecimento, transferência, cancelamento e demais serviços relativos a carta de crédito de importação, exportação e garantias recebidas; envio e recebimento de mensagens em geral relacionadas a operações de câmbio.",139,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1514I,"Fornecimento, emissão, reemissão, renovação e manutenção de cartão magnético, cartão de crédito, cartão de débito, cartão salário e congêneres.",140,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1515I,"Compensação de cheques e títulos quaisquer; serviços relacionados a depósito, inclusive depósito identificado, a saque de contas quaisquer, por qualquer meio ou processo, inclusive em terminais eletrônicos e de atendimento.",141,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1516I,"Emissão, reemissão, liquidação, alteração, cancelamento e baixa de ordens de pagamento, ordens de crédito e similares, por qualquer meio ou processo; serviços relacionados à transferência de valores, dados, fundos, pagamentos e similares, inclusive entre contas em geral.",142,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1517I,"Emissão, fornecimento, devolução, sustação, cancelamento e oposição de cheques quaisquer, avulso ou por talão.",143,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1518I,"Serviços relacionados a crédito imobiliário, avaliação e vistoria de imóvel ou obra, análise técnica e jurídica, emissão, reemissão, alteração, transferência e renegociação de contrato, emissão e reemissão do termo de quitação e demais serviços relacionados a crédito imobiliário.",144,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1601I,Serviços de transporte de natureza municipal.,145,"1,00%",NT,NT,NT,"4,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVIII",,
,1602I,Outros Serviços de transporte de natureza municipal.,146,"1,00%",NT,NT,NT,"4,00%",NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVIII",,
,1701I,"Assessoria ou consultoria de qualquer natureza, não contida em outros itens desta lista; análise, exame, pesquisa, coleta, compilação e fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares.",147,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1702I,"Datilografia, digitação, estenografia, expediente, secretaria em geral, resposta audível, redação, edição, interpretação, revisão, tradução, apoio e infra-estrutura administrativa e congêneres.",148,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, para serviços de digitaçao  (serviços realizados na depedencia da contratada não tem retençao-Cosita131/2015) . Art. 118 - XXII",,
,1703I,"Planejamento, coordenação, programação ou organização técnica, financeira ou administrativa.",149,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1704I,"Recrutamento, agenciamento, seleção e colocação de mão-de-obra.",150,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1705I,"Fornecimento de mão-de-obra, mesmo em caráter temporário, inclusive de empregados ou trabalhadores, avulsos ou temporários, contratados pelo prestador de serviço.",151,"1,00%","11,00%",NT,NT,"2,00%","11,00%","4,65%",NT,NT,NT,NT,NT,,,,,,,
,1706I,"Propaganda e publicidade, inclusive promoção de vendas, planejamento de campanhas ou sistemas de publicidade, elaboração de desenhos, textos e demais materiais publicitários.",152,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1708I,Franquia (franchising).,153,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,1709I,"Perícias, laudos, exames técnicos e análises técnicas.",154,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1710I,"Planejamento, organização e administração de feiras, exposições, congressos e congêneres.",155,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1711I,"Organização de festas e recepções; bufê (exceto o fornecimento de alimentação e bebidas, que fica sujeito ao ICMS).",156,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - VI ",,
,1712I,"Administração em geral, inclusive de bens e negócios de terceiros.",157,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1713I,Leilão e congêneres.,158,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1714I-FIXO,Advocacia.,159,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1714I ,Advocacia.,159,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1715I,"Arbitragem de qualquer espécie, inclusive jurídica.",160,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1716I,Auditoria.,161,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1717I,Análise de Organização e Métodos.,162,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1718I,Atuária e cálculos técnicos de qualquer natureza.,163,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1719I,"Contabilidade, inclusive serviços técnicos e auxiliares.",164,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1720I,Consultoria e assessoria econômica ou financeira.,165,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1721I,Estatística.,166,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1722I,Cobrança em geral.,167,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - IV",,
,1723I,"Assessoria, análise, avaliação, atendimento, consulta, cadastro, seleção, gerenciamento de informações, administração de contas a receber ou a pagar e em geral, relacionados a operações de faturização (factoring).",168,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1724I,"Apresentação de palestras, conferências, seminários e congêneres.",169,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"  Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - X",,
,1725I,"Inserção de textos, desenhos e outros materiais de propaganda e publicidade, em qualquer meio (exceto em livros, jornais, periódicos e nas modalidades de serviços de radiodifusão sonora e de sons e imagens de recepção livre e gratuita)",170,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI",,
,1801I,Serviços de regulação de sinistros vinculados a contratos de seguros; inspeção e avaliação de riscos para cobertura de contratos de seguros; prevenção e gerência de riscos seguráveis e congêneres.,171,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,1901I,"Serviços de distribuição e venda de bilhetes e demais produtos de loteria, bingos, cartões, pules ou cupons de apostas, sorteios, prêmios, inclusive os decorrentes de títulos de capitalização e congêneres.",172,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,2001I,"Serviços portuários, ferroportuários, utilização de porto, movimentação de passageiros, reboque de embarcações, rebocador escoteiro, atracação, desatracação, serviços de praticagem, capatazia, armazenagem de qualquer natureza, serviços acessórios, movimentação de mercadorias, serviços de apoio marítimo, de movimentação ao largo, serviços de armadores, estiva, conferência, logística e congêneres.",173,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2002I,"Serviços aeroportuários, utilização de aeroporto, movimentação de passageiros, armazenagem de qualquer natureza, capatazia, movimentação de aeronaves, serviços de apoio aeroportuários, serviços acessórios, movimentação de mercadorias, logística e congêneres.",174,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2003I,"Serviços de terminais rodoviários, ferroviários, metroviários, movimentação de passageiros, mercadorias, inclusive suas operações, logística e congêneres.",175,"1,00%",NT,NT,NT,"2,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"  Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2101I,"Serviços de registros públicos, cartorários e notariais.",176,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2201I,"Serviços de exploração de rodovia mediante cobrança de preço ou pedágio dos usuários, envolvendo execução de serviços de conservação, manutenção, melhoramentos para adequação de capacidade e segurança de trânsito, operação, monitoração, assistência aos usuários e outros serviços definidos em contratos, atos de concessão ou de permissão ou em normas oficiais.",177,"1,00%",NT,NT,NT,"5,00%",NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XVII",,
,2301I,"Serviços de programação e comunicação visual, desenho industrial e congêneres.",178,NT,NT,NT,NT,"9,00%",NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,2401I,"Serviços de chaveiros, confecção de carimbos, placas, sinalização visual, banners, adesivos e congêneres.",179,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2501I,"Funerais, inclusive fornecimento de caixão, urna ou esquifes; aluguel de capela; transporte do corpo cadavérico; fornecimento de flores, coroas e outros paramentos; desembaraço de certidão de óbito; fornecimento de véu, essa e outros adornos; embalsamento, embelezamento, conservação ou restauração de cadáveres.",180,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2502I,Cremação de corpos e partes de corpos cadavéricos.,181,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2503I,Planos ou convênio funerários.,182,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2504I,Manutenção e conservação de jazigos e cemitérios.,183,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,2505I,Cessão de uso de espaços em cemitérios para sepultamento,184,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,2601I,"Serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas agências franqueadas; courrier e congêneres.",185,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,,"Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XI ",,
,2701I,Serviços de assistência social.,186,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,2801I,Serviços de avaliação de bens e serviços de qualquer natureza.,187,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,2901I,Serviços de biblioteconomia.,188,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3001I,"Serviços de biologia, biotecnologia e química.",189,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3101I,"Serviços técnicos em edificações, eletrônica, eletrotécnica, mecânica, telecomunicações e congêneres.",190,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3201I,Serviços de desenhos técnicos.,191,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3301I,"Serviços de desembaraço aduaneiro, comissários, despachantes e congêneres.",192,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3401I,"Serviços de investigações particulares, detetives e congêneres.",193,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3501I,"Serviços de reportagem, assessoria de imprensa, jornalismo e relações públicas.",194,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,art 118,,,," Sim, Se Sessão de Mao de Obra -  B.Legal -art. 118  - XXI,  e se promoção de vendas ou de eventos, que tenham por finalidade colocar em evidência as qualidades de produtos ou a realização de shows, de feiras, de convenções, de rodeios, de festas ou de jogos",,
,3601I,Serviços de meteorologia.,195,NT,NT,NT,NT,NT,NT,"4,65%",NT,NT,NT,NT,NT,,,,,,,
,3701I,"Serviços de artistas, atletas, modelos e manequins.",196,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,3801I,Serviços de museologia.,197,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,3901I,Serviços de ourivesaria e lapidação (quando o material for fornecido pelo tomador do serviço).,198,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,4001I,Obras de arte sob encomenda.,199,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,,,,,,,
,,,,,,,,, ,,,,,,,,,,,,,
